pygame 2.6.1 (SDL 2.28.4, Python 3.13.2)
Hello from the pygame community. https://www.pygame.org/contribute.html
Ip $8012, A $4080, D $0061 | Loop $0013, Indi $43ed   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0013, Indi $43ed   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0012, Indi $43ee   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0012, Indi $43ee   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0012, Indi $43ee   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0012, Indi $43ee   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0012, Indi $43ee   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0012, Indi $43ee   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0012, Indi $43ee   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0012, Indi $43ee   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0012, Indi $43ee   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0012, Indi $43ee   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0012, Indi $43ee   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0012, Indi $43ee   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0012, Indi $43ee   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0012, Indi $43ee   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0012, Indi $43ee   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0012, Indi $43ee   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0012, Indi $43ee   |   (*0x2 > D)
Ip $8010, A $4400, D $002f | Loop $0012, Indi $43ee   |   (D > *0x4)
Ip $8011, A $4400, D $002f | Loop $0012, Indi $43ee   |   (0x2 +)
Ip $8012, A $4080, D $002f | Loop $0012, Indi $43ee   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0012, Indi $43ee   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0011, Indi $43ef   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0011, Indi $43ef   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0011, Indi $43ef   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0011, Indi $43ef   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0011, Indi $43ef   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0011, Indi $43ef   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0011, Indi $43ef   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0011, Indi $43ef   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0011, Indi $43ef   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0011, Indi $43ef   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0011, Indi $43ef   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0011, Indi $43ef   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0011, Indi $43ef   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0011, Indi $43ef   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0011, Indi $43ef   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0011, Indi $43ef   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0011, Indi $43ef   |   (*0x2 > D)
Ip $8010, A $4400, D $006c | Loop $0011, Indi $43ef   |   (D > *0x4)
Ip $8011, A $4400, D $006c | Loop $0011, Indi $43ef   |   (0x2 +)
Ip $8012, A $4080, D $006c | Loop $0011, Indi $43ef   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0011, Indi $43ef   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0010, Indi $43f0   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0010, Indi $43f0   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0010, Indi $43f0   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0010, Indi $43f0   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0010, Indi $43f0   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0010, Indi $43f0   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0010, Indi $43f0   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0010, Indi $43f0   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0010, Indi $43f0   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0010, Indi $43f0   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0010, Indi $43f0   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0010, Indi $43f0   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0010, Indi $43f0   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0010, Indi $43f0   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0010, Indi $43f0   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0010, Indi $43f0   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0010, Indi $43f0   |   (*0x2 > D)
Ip $8010, A $4400, D $00a0 | Loop $0010, Indi $43f0   |   (D > *0x4)
Ip $8011, A $4400, D $00a0 | Loop $0010, Indi $43f0   |   (0x2 +)
Ip $8012, A $4080, D $00a0 | Loop $0010, Indi $43f0   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0010, Indi $43f0   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $000f, Indi $43f1   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $000f, Indi $43f1   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $000f, Indi $43f1   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $000f, Indi $43f1   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $000f, Indi $43f1   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $000f, Indi $43f1   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $000f, Indi $43f1   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $000f, Indi $43f1   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $000f, Indi $43f1   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $000f, Indi $43f1   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $000f, Indi $43f1   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $000f, Indi $43f1   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $000f, Indi $43f1   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $000f, Indi $43f1   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $000f, Indi $43f1   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $000f, Indi $43f1   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $000f, Indi $43f1   |   (*0x2 > D)
Ip $8010, A $4400, D $00dc | Loop $000f, Indi $43f1   |   (D > *0x4)
Ip $8011, A $4400, D $00dc | Loop $000f, Indi $43f1   |   (0x2 +)
Ip $8012, A $4080, D $00dc | Loop $000f, Indi $43f1   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $000f, Indi $43f1   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $000e, Indi $43f2   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $000e, Indi $43f2   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $000e, Indi $43f2   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $000e, Indi $43f2   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $000e, Indi $43f2   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $000e, Indi $43f2   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $000e, Indi $43f2   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $000e, Indi $43f2   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $000e, Indi $43f2   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $000e, Indi $43f2   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $000e, Indi $43f2   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $000e, Indi $43f2   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $000e, Indi $43f2   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $000e, Indi $43f2   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $000e, Indi $43f2   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $000e, Indi $43f2   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $000e, Indi $43f2   |   (*0x2 > D)
Ip $8010, A $4400, D $004e | Loop $000e, Indi $43f2   |   (D > *0x4)
Ip $8011, A $4400, D $004e | Loop $000e, Indi $43f2   |   (0x2 +)
Ip $8012, A $4080, D $004e | Loop $000e, Indi $43f2   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $000e, Indi $43f2   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $000d, Indi $43f3   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $000d, Indi $43f3   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $000d, Indi $43f3   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $000d, Indi $43f3   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $000d, Indi $43f3   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $000d, Indi $43f3   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $000d, Indi $43f3   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $000d, Indi $43f3   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $000d, Indi $43f3   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $000d, Indi $43f3   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $000d, Indi $43f3   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $000d, Indi $43f3   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $000d, Indi $43f3   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $000d, Indi $43f3   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $000d, Indi $43f3   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $000d, Indi $43f3   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $000d, Indi $43f3   |   (*0x2 > D)
Ip $8010, A $4400, D $00ce | Loop $000d, Indi $43f3   |   (D > *0x4)
Ip $8011, A $4400, D $00ce | Loop $000d, Indi $43f3   |   (0x2 +)
Ip $8012, A $4080, D $00ce | Loop $000d, Indi $43f3   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $000d, Indi $43f3   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $000c, Indi $43f4   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $000c, Indi $43f4   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $000c, Indi $43f4   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $000c, Indi $43f4   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $000c, Indi $43f4   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $000c, Indi $43f4   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $000c, Indi $43f4   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $000c, Indi $43f4   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $000c, Indi $43f4   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $000c, Indi $43f4   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $000c, Indi $43f4   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $000c, Indi $43f4   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $000c, Indi $43f4   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $000c, Indi $43f4   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $000c, Indi $43f4   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $000c, Indi $43f4   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $000c, Indi $43f4   |   (*0x2 > D)
Ip $8010, A $4400, D $00d5 | Loop $000c, Indi $43f4   |   (D > *0x4)
Ip $8011, A $4400, D $00d5 | Loop $000c, Indi $43f4   |   (0x2 +)
Ip $8012, A $4080, D $00d5 | Loop $000c, Indi $43f4   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $000c, Indi $43f4   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $000b, Indi $43f5   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $000b, Indi $43f5   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $000b, Indi $43f5   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $000b, Indi $43f5   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $000b, Indi $43f5   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $000b, Indi $43f5   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $000b, Indi $43f5   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $000b, Indi $43f5   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $000b, Indi $43f5   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $000b, Indi $43f5   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $000b, Indi $43f5   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $000b, Indi $43f5   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $000b, Indi $43f5   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $000b, Indi $43f5   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $000b, Indi $43f5   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $000b, Indi $43f5   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $000b, Indi $43f5   |   (*0x2 > D)
Ip $8010, A $4400, D $006c | Loop $000b, Indi $43f5   |   (D > *0x4)
Ip $8011, A $4400, D $006c | Loop $000b, Indi $43f5   |   (0x2 +)
Ip $8012, A $4080, D $006c | Loop $000b, Indi $43f5   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $000b, Indi $43f5   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $000a, Indi $43f6   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $000a, Indi $43f6   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $000a, Indi $43f6   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $000a, Indi $43f6   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $000a, Indi $43f6   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $000a, Indi $43f6   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $000a, Indi $43f6   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $000a, Indi $43f6   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $000a, Indi $43f6   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $000a, Indi $43f6   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $000a, Indi $43f6   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $000a, Indi $43f6   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $000a, Indi $43f6   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $000a, Indi $43f6   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $000a, Indi $43f6   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $000a, Indi $43f6   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $000a, Indi $43f6   |   (*0x2 > D)
Ip $8010, A $4400, D $002c | Loop $000a, Indi $43f6   |   (D > *0x4)
Ip $8011, A $4400, D $002c | Loop $000a, Indi $43f6   |   (0x2 +)
Ip $8012, A $4080, D $002c | Loop $000a, Indi $43f6   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $000a, Indi $43f6   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0009, Indi $43f7   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0009, Indi $43f7   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0009, Indi $43f7   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0009, Indi $43f7   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0009, Indi $43f7   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0009, Indi $43f7   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0009, Indi $43f7   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0009, Indi $43f7   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0009, Indi $43f7   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0009, Indi $43f7   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0009, Indi $43f7   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0009, Indi $43f7   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0009, Indi $43f7   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0009, Indi $43f7   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0009, Indi $43f7   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0009, Indi $43f7   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0009, Indi $43f7   |   (*0x2 > D)
Ip $8010, A $4400, D $00af | Loop $0009, Indi $43f7   |   (D > *0x4)
Ip $8011, A $4400, D $00af | Loop $0009, Indi $43f7   |   (0x2 +)
Ip $8012, A $4080, D $00af | Loop $0009, Indi $43f7   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0009, Indi $43f7   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0008, Indi $43f8   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0008, Indi $43f8   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0008, Indi $43f8   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0008, Indi $43f8   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0008, Indi $43f8   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0008, Indi $43f8   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0008, Indi $43f8   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0008, Indi $43f8   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0008, Indi $43f8   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0008, Indi $43f8   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0008, Indi $43f8   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0008, Indi $43f8   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0008, Indi $43f8   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0008, Indi $43f8   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0008, Indi $43f8   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0008, Indi $43f8   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0008, Indi $43f8   |   (*0x2 > D)
Ip $8010, A $4400, D $0026 | Loop $0008, Indi $43f8   |   (D > *0x4)
Ip $8011, A $4400, D $0026 | Loop $0008, Indi $43f8   |   (0x2 +)
Ip $8012, A $4080, D $0026 | Loop $0008, Indi $43f8   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0008, Indi $43f8   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0007, Indi $43f9   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0007, Indi $43f9   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0007, Indi $43f9   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0007, Indi $43f9   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0007, Indi $43f9   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0007, Indi $43f9   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0007, Indi $43f9   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0007, Indi $43f9   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0007, Indi $43f9   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0007, Indi $43f9   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0007, Indi $43f9   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0007, Indi $43f9   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0007, Indi $43f9   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0007, Indi $43f9   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0007, Indi $43f9   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0007, Indi $43f9   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0007, Indi $43f9   |   (*0x2 > D)
Ip $8010, A $4400, D $0017 | Loop $0007, Indi $43f9   |   (D > *0x4)
Ip $8011, A $4400, D $0017 | Loop $0007, Indi $43f9   |   (0x2 +)
Ip $8012, A $4080, D $0017 | Loop $0007, Indi $43f9   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0007, Indi $43f9   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0006, Indi $43fa   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0006, Indi $43fa   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0006, Indi $43fa   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0006, Indi $43fa   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0006, Indi $43fa   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0006, Indi $43fa   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0006, Indi $43fa   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0006, Indi $43fa   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0006, Indi $43fa   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0006, Indi $43fa   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0006, Indi $43fa   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0006, Indi $43fa   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0006, Indi $43fa   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0006, Indi $43fa   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0006, Indi $43fa   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0006, Indi $43fa   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0006, Indi $43fa   |   (*0x2 > D)
Ip $8010, A $4400, D $007d | Loop $0006, Indi $43fa   |   (D > *0x4)
Ip $8011, A $4400, D $007d | Loop $0006, Indi $43fa   |   (0x2 +)
Ip $8012, A $4080, D $007d | Loop $0006, Indi $43fa   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0006, Indi $43fa   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0005, Indi $43fb   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0005, Indi $43fb   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0005, Indi $43fb   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0005, Indi $43fb   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0005, Indi $43fb   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0005, Indi $43fb   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0005, Indi $43fb   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0005, Indi $43fb   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0005, Indi $43fb   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0005, Indi $43fb   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0005, Indi $43fb   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0005, Indi $43fb   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0005, Indi $43fb   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0005, Indi $43fb   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0005, Indi $43fb   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0005, Indi $43fb   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0005, Indi $43fb   |   (*0x2 > D)
Ip $8010, A $4400, D $00e4 | Loop $0005, Indi $43fb   |   (D > *0x4)
Ip $8011, A $4400, D $00e4 | Loop $0005, Indi $43fb   |   (0x2 +)
Ip $8012, A $4080, D $00e4 | Loop $0005, Indi $43fb   |   (0xc > D)
Ip $8013, A $4080, D $008c | Loop $0005, Indi $43fb   |   (D > *0x7)
HDHDHDHDHDHDHDHDHD
Ip $8014, A $4080, D $008c | Loop $0004, Indi $43fc   |   (0x3 > D)
Ip $8015, A $4080, D $0003 | Loop $0004, Indi $43fc   |   (D > *0x7)
Ip $8016, A $4080, D $0003 | Loop $0004, Indi $43fc   |   (0x0 +)
Ip $8017, A $4000, D $0003 | Loop $0004, Indi $43fc   |   (0x8 +)
Ip $8018, A $8000, D $0003 | Loop $0004, Indi $43fc   |   (0x1e > D)
Ip $8019, A $8000, D $801e | Loop $0004, Indi $43fc   |   (D > *0x0)
Ip $801a, A $8000, D $801e | Loop $0004, Indi $43fc   |   (0x1 > D)
Ip $801b, A $8000, D $0001 | Loop $0004, Indi $43fc   |   (D > *0x7)
Ip $801c, A $8000, D $0001 | Loop $0004, Indi $43fc   |   (0x0 +)
Ip $801d, A $8000, D $0001 | Loop $0004, Indi $43fc   |   (0x8 +)
Ip $801e, A $8000, D $0001 | Loop $0004, Indi $43fc   |   (0xb > D)
Ip $801f, A $8000, D $800b | Loop $0004, Indi $43fc   |   (D > *0x0)
Ip $800b, A $8000, D $800b | Loop $0004, Indi $43fc   |   (0x10 > D)
Ip $800c, A $8000, D $0010 | Loop $0004, Indi $43fc   |   (D > *0x7)
Ip $800d, A $8000, D $0010 | Loop $0004, Indi $43fc   |   (0x10 +)
Ip $800e, A $8400, D $0010 | Loop $0004, Indi $43fc   |   (0x4 +)
Ip $800f, A $4400, D $0010 | Loop $0004, Indi $43fc   |   (*0x2 > D)
Ip $8010, A $4400, D $00bb | Loop $0004, Indi $43fc   |   (D > *0x4)
Ip $8011, A $4400, D $00bb | Loop $0004, Indi $43fc   |   (0x2 +)
